date,regime,portfolio_value,cash,open_positions
2024-09-20,Bear,93774333.71105832,65819160.71105832,10
2024-09-23,Bear,93824001.71105832,65819160.71105832,10
2024-09-24,Narrow Bull,93709405.71105832,65819160.71105832,10
2024-09-25,Recovery,93398880.87533104,64431948.875331044,10
2024-09-26,Broad Bull,93938526.87533104,64431948.875331044,10
2024-09-27,Broad Bull,93906705.87533104,64431948.875331044,10
2024-09-30,Recovery,93765673.87533104,64431948.875331044,10
2024-10-02,Recovery,93043142.90669468,63653655.90669468,11
2024-10-04,Recovery,93274503.90669468,63653655.90669468,11
2024-10-07,Narrow Bull,93616648.90669468,63653655.90669468,11
2024-10-08,Recovery,93511504.90669468,63653655.90669468,11
2024-10-10,Recovery,94520396.90669468,63653655.90669468,11
2024-10-11,Recovery,93803828.90669468,63653655.90669468,11
2024-10-14,Narrow Bull,94188797.90669468,63653655.90669468,11
2024-10-15,Recovery,94060492.90669468,63653655.90669468,11
2024-10-16,Recovery,94228113.90669468,63653655.90669468,11
2024-10-17,Narrow Bull,94043266.90669468,63653655.90669468,11
2024-10-18,Recovery,94044525.69240896,62438342.692408964,11
2024-10-21,Recovery,93996014.69240896,62438342.692408964,11
2024-10-22,Bear,93866213.87240896,63643655.872408964,10
2024-10-23,Bear,93638105.87240896,63643655.872408964,10
2024-10-24,Bear,93876197.87240896,63643655.872408964,10
2024-10-25,Bear,93871887.87240896,63643655.872408964,10
2024-10-28,Recovery,93837917.58740896,61975700.58740897,11
2024-10-29,Recovery,93786566.58740896,61975700.58740897,11
2024-10-30,Bear,93725917.13740897,65684690.137408964,10
2024-10-31,Bear,94006199.13740897,65684690.137408964,10
2024-11-01,Bear,93897304.13740897,65684690.137408964,10
2024-11-04,Bear,94241571.13740897,65684690.137408964,10
2024-11-05,Bear,94297435.13740897,65684690.137408964,10
2024-11-06,Bear,94318145.13740897,65684690.137408964,10
2024-11-07,Bear,93693751.13740897,65684690.137408964,10
2024-11-08,Bear,94397372.32831806,67521191.32831806,9
2024-11-11,Bear,94422941.32831806,67521191.32831806,9
2024-11-12,Bear,94296688.32831806,67521191.32831806,9
2024-11-13,Bear,93932375.10104533,68908698.10104533,8
2024-11-14,Bear,93829108.10104533,68908698.10104533,8
2024-11-15,Bear,93750712.10104533,68908698.10104533,8
2024-11-18,Bear,93968934.78359078,70385813.78359078,7
2024-11-19,Bear,93910091.78359078,70385813.78359078,7
2024-11-20,Bear,93934725.5453635,73400050.5453635,6
2024-11-21,Bear,93891893.5453635,73400050.5453635,6
2024-11-22,Bear,94137019.5453635,73400050.5453635,6
2024-11-25,Narrow Bull,93975866.36679207,56478734.36679207,10
2024-11-26,Narrow Bull,94315245.36679207,56478734.36679207,10
2024-11-27,Recovery,94803576.36679207,56478734.36679207,10
2024-11-28,Recovery,94730301.36679207,56478734.36679207,10
2024-11-29,Recovery,94490949.46899986,53850515.468999855,10
2024-12-02,Recovery,93798729.42627259,55779945.426272586,10
2024-12-03,Recovery,94346764.42627259,55779945.426272586,10
2024-12-04,Recovery,93952229.42627259,55779945.426272586,10
2024-12-05,Bear,93472694.42627259,55779945.426272586,10
2024-12-06,Bear,92821314.42627259,55779945.426272586,10
2024-12-09,Bear,92023867.06922713,69750738.06922713,7
2024-12-10,Bear,92337107.06922713,69750738.06922713,7
2024-12-11,Bear,92330427.06922713,69750738.06922713,7
2024-12-12,Narrow Bull,92798879.85494141,58420430.85494141,10
2024-12-13,Narrow Bull,93194651.85494141,58420430.85494141,10
2024-12-16,Narrow Bull,93220645.85494141,58420430.85494141,10
2024-12-17,Recovery,92607246.85494141,58420430.85494141,10
2024-12-18,Narrow Bull,92756171.85494141,58420430.85494141,10
2024-12-19,Recovery,92712197.85494141,58420430.85494141,10
2024-12-20,Recovery,92041982.07312323,58685353.07312323,11
2024-12-23,Recovery,92773000.07312323,58685353.07312323,11
2024-12-24,Recovery,92772166.07312323,58685353.07312323,11
2024-12-26,Recovery,92281862.75348037,59086008.753480375,12
2024-12-27,Recovery,91466567.27088946,62056437.27088947,12
2024-12-30,Bear,91488472.6981622,65272677.6981622,10
2025-01-02,Bear,91062458.59543492,67169398.59543492,9
2025-01-03,Narrow Bull,91342383.59543492,64326253.59543492,10
2025-01-06,Narrow Bull,91450888.59543492,64326253.59543492,10
2025-01-07,Narrow Bull,91193968.59543492,64326253.59543492,10
2025-01-08,Narrow Bull,91341318.59543492,64326253.59543492,10
2025-01-09,Narrow Bull,91422923.59543492,64326253.59543492,10
2025-01-10,Narrow Bull,91362573.59543492,64326253.59543492,10
2025-01-13,Narrow Bull,91082332.55907129,64959222.55907129,10
2025-01-14,Narrow Bull,91460992.73452583,65010892.73452583,10
2025-01-15,Narrow Bull,91451062.73452583,65010892.73452583,10
2025-01-16,Narrow Bull,91580132.73452583,65010892.73452583,10
2025-01-17,Narrow Bull,91809047.73452583,65010892.73452583,10
2025-01-20,Narrow Bull,91577682.73452583,65010892.73452583,10
2025-01-21,Narrow Bull,91773566.72543491,68106006.72543491,9
2025-01-22,Narrow Bull,91739196.72543491,68106006.72543491,9
2025-01-23,Recovery,91366721.65160376,63604496.65160375,10
2025-01-24,Narrow Bull,91923436.65160376,63604496.65160375,10
2025-01-31,Narrow Bull,91713655.0879674,64618935.08796739,9
2025-02-03,Bear,91035028.43342194,67910793.43342194,8
2025-02-04,Bear,91506613.43342194,67910793.43342194,8
2025-02-05,Narrow Bull,91252465.57627907,64465775.57627908,9
2025-02-06,Narrow Bull,91209270.57627907,64465775.57627908,9
2025-02-07,Narrow Bull,91420600.57627907,64465775.57627908,9
2025-02-10,Narrow Bull,90724285.57627907,64465775.57627908,9
2025-02-11,Narrow Bull,91029495.57627907,64465775.57627908,9
2025-02-12,Narrow Bull,91459160.57627907,64465775.57627908,9
2025-02-13,Narrow Bull,91705490.57627907,64465775.57627908,9
2025-02-14,Narrow Bull,91157159.05770765,64452644.05770765,9
2025-02-17,Broad Bull,91276554.05770765,64452644.05770765,9
2025-02-18,Broad Bull,91543139.05770765,64452644.05770765,9
2025-02-19,Broad Bull,91635959.05770765,64452644.05770765,9
2025-02-20,Narrow Bull,90980404.05770765,64452644.05770765,9
2025-02-21,Broad Bull,91053489.05770765,64452644.05770765,9
2025-02-24,Broad Bull,90913587.6940713,66231382.694071285,8
2025-02-25,Broad Bull,90833532.6940713,66231382.694071285,8
2025-02-26,Broad Bull,90815567.6940713,66231382.694071285,8
2025-02-27,Narrow Bull,90356541.97978556,63510041.97978557,9
2025-02-28,Recovery,89456991.92653883,57026751.926538825,12
2025-03-04,Recovery,88996441.92653883,57026751.926538825,12
2025-03-05,Recovery,89536221.92653883,57026751.926538825,12
2025-03-06,Recovery,89894796.92653883,57026751.926538825,12
2025-03-07,Recovery,89092006.92653883,57026751.926538825,12
2025-03-10,Recovery,89691561.92653883,57026751.926538825,12
2025-03-11,Bear,89258011.92653883,57026751.926538825,12
2025-03-12,Recovery,89263521.92653883,57026751.926538825,12
2025-03-13,Recovery,89177951.92653883,57026751.926538825,12
2025-03-14,Recovery,89164531.92653883,57026751.926538825,12
2025-03-17,Narrow Bull,89231521.92653883,57026751.926538825,12
2025-03-18,Narrow Bull,89383546.92653883,57026751.926538825,12
2025-03-19,Narrow Bull,89292181.92653883,57026751.926538825,12
2025-03-20,Narrow Bull,89017966.92653883,57026751.926538825,12
2025-03-21,Narrow Bull,89222396.92653883,57026751.926538825,12
2025-03-24,Narrow Bull,89077101.92653883,57026751.926538825,12
2025-03-25,Narrow Bull,88890581.92653883,57026751.926538825,12
2025-03-26,Narrow Bull,88820166.92653883,57026751.926538825,12
2025-03-27,Narrow Bull,88432165.02718818,55861230.027188174,12
2025-03-28,Bear,88451158.81264272,60565358.812642716,10
2025-03-31,Bear,87898958.81718817,67722608.81718817,7
2025-04-01,Bear,88084888.81718817,67722608.81718817,7
2025-04-02,Bear,87991918.81718817,67722608.81718817,7
2025-04-03,Bear,87983028.81718817,67722608.81718817,7
2025-04-04,Bear,88015228.81718817,67722608.81718817,7
2025-04-07,Bear,86966270.31946091,77427300.31946091,4
2025-04-08,Bear,87188280.31946091,77427300.31946091,4
2025-04-09,Bear,86952534.24787,79743944.24787,3
2025-04-10,Bear,87228004.24787,79743944.24787,3
2025-04-11,Bear,87634604.24787,79743944.24787,3
2025-04-14,Bear,88100854.24787,79743944.24787,3
2025-04-15,Bear,88085664.24787,79743944.24787,3
2025-04-16,Bear,87939944.24787,79743944.24787,3
2025-04-17,Bear,87934124.24787,79743944.24787,3
2025-04-18,Broad Bull,87768874.06786999,46850678.06786999,6
2025-04-21,Broad Bull,87900358.06786999,46850678.06786999,6
2025-04-22,Broad Bull,87933090.06786999,46850678.06786999,6
2025-04-23,Broad Bull,87478548.06786999,46850678.06786999,6
2025-04-24,Broad Bull,87379538.06786999,46850678.06786999,6
2025-04-25,Broad Bull,87175128.06786999,46850678.06786999,6
2025-04-28,Broad Bull,86519470.80962324,60318780.80962324,6
2025-04-29,Broad Bull,86541560.80962324,60318780.80962324,6
2025-04-30,Broad Bull,86243024.80962324,60318780.80962324,6
2025-05-02,Broad Bull,86502364.48507778,54145464.48507778,6
2025-05-07,Broad Bull,86195184.48507778,54145464.48507778,6
2025-05-08,Broad Bull,86175464.48507778,54145464.48507778,6
2025-05-09,Narrow Bull,86292226.12144142,56202366.12144142,5
2025-05-12,Narrow Bull,86070086.12144142,56202366.12144142,5
2025-05-13,Broad Bull,86336766.12144142,56202366.12144142,5
2025-05-14,Narrow Bull,86519026.12144142,56202366.12144142,5
2025-05-15,Narrow Bull,86224166.12144142,56202366.12144142,5
2025-05-16,Narrow Bull,86649330.6071557,55661530.607155696,6
2025-05-19,Narrow Bull,86426910.6071557,55661530.607155696,6
2025-05-20,Narrow Bull,86435680.6071557,55661530.607155696,6
2025-05-21,Narrow Bull,88557540.6071557,55661530.607155696,6
2025-05-22,Narrow Bull,87842120.6071557,55661530.607155696,6
2025-05-23,Narrow Bull,88430380.6071557,55661530.607155696,6
2025-05-26,Narrow Bull,88791290.6071557,55661530.607155696,6
2025-05-27,Narrow Bull,88565360.6071557,55661530.607155696,6
2025-05-28,Narrow Bull,88074490.6071557,55661530.607155696,6
2025-05-29,Narrow Bull,88781720.6071557,55661530.607155696,6
2025-05-30,Narrow Bull,88706040.6071557,55661530.607155696,6
2025-06-02,Broad Bull,88391340.6071557,55661530.607155696,6
2025-06-04,Broad Bull,89252180.6071557,55661530.607155696,6
2025-06-05,Broad Bull,90325390.6071557,55661530.607155696,6
2025-06-09,Broad Bull,90193200.6071557,55661530.607155696,6
2025-06-10,Broad Bull,90419400.6071557,55661530.607155696,6
2025-06-11,Broad Bull,91028380.6071557,55661530.607155696,6
2025-06-12,Broad Bull,92715200.6071557,55661530.607155696,6
2025-06-13,Broad Bull,92728820.6071557,55661530.607155696,6
2025-06-16,Broad Bull,94480780.6071557,55661530.607155696,6
2025-06-17,Broad Bull,93871740.6071557,55661530.607155696,6
2025-06-18,Broad Bull,94257280.6071557,55661530.607155696,6
2025-06-19,Narrow Bull,94991810.6071557,55661530.607155696,6
2025-06-20,Narrow Bull,93879410.6071557,55661530.607155696,6
2025-06-23,Narrow Bull,94080880.6071557,55661530.607155696,6
2025-06-24,Narrow Bull,94767250.6071557,55661530.607155696,6
2025-06-25,Narrow Bull,94280490.6071557,55661530.607155696,6
2025-06-26,Narrow Bull,93400530.6071557,55661530.607155696,6
2025-06-27,Narrow Bull,92968410.6071557,55661530.607155696,6
2025-06-30,Narrow Bull,92885730.6071557,55661530.607155696,6
2025-07-01,Narrow Bull,92950740.6071557,55661530.607155696,6
2025-07-02,Narrow Bull,92044730.6071557,55661530.607155696,6
2025-07-03,Narrow Bull,91172976.25488296,57161716.25488297,6
2025-07-04,Narrow Bull,90587656.25488296,57161716.25488297,6
2025-07-07,Narrow Bull,90624546.25488296,57161716.25488297,6
2025-07-08,Narrow Bull,91411536.25488296,57161716.25488297,6
2025-07-09,Narrow Bull,92195346.25488296,57161716.25488297,6
2025-07-10,Broad Bull,93126586.25488296,57161716.25488297,6
2025-07-11,Broad Bull,92471996.25488296,57161716.25488297,6
2025-07-14,Broad Bull,92201596.25488296,57161716.25488297,6
2025-07-15,Broad Bull,92707156.25488296,57161716.25488297,6
2025-07-16,Narrow Bull,92179929.75436348,60315659.754363485,7
2025-07-17,Narrow Bull,91875824.33877906,63707474.33877907,7
2025-07-18,Narrow Bull,91783954.33877906,63707474.33877907,7
2025-07-21,Narrow Bull,92401254.33877906,63707474.33877907,7
2025-07-22,Narrow Bull,92023274.33877906,63707474.33877907,7
2025-07-23,Recovery,92295359.45877907,62438183.45877907,8
2025-07-24,Recovery,92232601.45877907,62438183.45877907,8
2025-07-25,Recovery,92276809.35949335,62697521.35949335,8
2025-07-28,Recovery,92628995.35949335,62697521.35949335,8
2025-07-29,Recovery,93192569.35949335,62697521.35949335,8
2025-07-30,Recovery,93533543.35949335,62697521.35949335,8
2025-07-31,Recovery,93599907.35949335,62697521.35949335,8
2025-08-01,Bear,92870847.35949335,62697521.35949335,8
2025-08-04,Bear,93491476.72312972,66426210.72312972,7
2025-08-05,Recovery,93668150.43741542,62907250.43741543,9
2025-08-06,Narrow Bull,93761812.43741542,62907250.43741543,9
2025-08-07,Narrow Bull,94019626.43741542,62907250.43741543,9
2025-08-08,Narrow Bull,93882278.43741542,62907250.43741543,9
2025-08-11,Narrow Bull,94067280.43741542,62907250.43741543,9
2025-08-12,Narrow Bull,93629270.43741542,62907250.43741543,9
2025-08-13,Narrow Bull,93587160.43741542,62907250.43741543,9
2025-08-14,Narrow Bull,93458830.43741542,62907250.43741543,9
2025-08-18,Recovery,93786866.43741542,62907250.43741543,9
2025-08-19,Recovery,92791552.43741542,62907250.43741543,9
2025-08-20,Recovery,92314064.43741542,62907250.43741543,9
2025-08-21,Bear,92394350.43741542,62907250.43741543,9
2025-08-22,Bear,92538360.43741542,62907250.43741543,9
2025-08-25,Recovery,92542650.43741542,62907250.43741543,9
2025-08-26,Recovery,92432442.43741542,62907250.43741543,9
2025-08-27,Recovery,92798249.64884399,63784533.64884399,10
2025-08-28,Recovery,93114289.64884399,63784533.64884399,10
2025-08-29,Recovery,94093789.64884399,63784533.64884399,10
2025-09-01,Recovery,94027181.29170114,62229365.29170113,11
2025-09-02,Recovery,95770899.29170114,62229365.29170113,11
2025-09-03,Narrow Bull,95859337.29170114,62229365.29170113,11
2025-09-04,Narrow Bull,96054767.29170114,62229365.29170113,11
2025-09-05,Narrow Bull,96266317.29170114,62229365.29170113,11
2025-09-08,Narrow Bull,98965661.29170114,62229365.29170113,11
2025-09-09,Narrow Bull,98661661.29170114,62229365.29170113,11
2025-09-10,Broad Bull,101144955.29170114,62229365.29170113,11
2025-09-11,Narrow Bull,101725264.36370113,63305104.36370113,10
2025-09-12,Broad Bull,101258274.36370113,63305104.36370113,10
2025-09-15,Broad Bull,100836334.36370113,63305104.36370113,10
2025-09-16,Broad Bull,100387534.36370113,63305104.36370113,10
2025-09-17,Broad Bull,100316784.36370113,63305104.36370113,10
2025-09-18,Broad Bull,100291374.36370113,63305104.36370113,10
2025-09-19,Narrow Bull,99700154.36370113,63305104.36370113,10
2025-09-22,Narrow Bull,98918152.15915567,64173222.159155674,10
2025-09-23,Narrow Bull,98728712.15915567,64173222.159155674,10
2025-09-24,Recovery,98850161.15915567,62317251.159155674,11
2025-09-25,Recovery,97805571.15915567,62317251.159155674,11
2025-09-26,Recovery,97265952.11915568,62873612.119155675,11
2025-09-29,Recovery,97557192.11915568,62873612.119155675,11
2025-09-30,Recovery,98164072.11915568,62873612.119155675,11
2025-10-01,Recovery,98328862.11915568,62873612.119155675,11
2025-10-02,Recovery,98261292.11915568,62873612.119155675,11
2025-10-10,Recovery,98620602.11915568,62873612.119155675,11
2025-10-13,Recovery,98388875.88318165,62592815.88318165,11
2025-10-14,Recovery,97679475.88318165,62592815.88318165,11
2025-10-15,Recovery,99123690.88318165,62592815.88318165,11
2025-10-16,Narrow Bull,99886030.88318165,62592815.88318165,11
2025-10-17,Narrow Bull,98710031.50948036,67826436.50948036,12
2025-10-20,Narrow Bull,98965546.50948036,67826436.50948036,12
2025-10-21,Narrow Bull,99093076.50948036,67826436.50948036,12
2025-10-22,Narrow Bull,99705366.50948036,67826436.50948036,12
2025-10-23,Narrow Bull,99280386.50948036,67826436.50948036,12
2025-10-24,Narrow Bull,100543837.78220762,70453712.78220762,11
2025-10-27,Narrow Bull,101066802.78220762,70453712.78220762,11
2025-10-28,Narrow Bull,102140837.78220762,70453712.78220762,11
2025-10-29,Narrow Bull,102839587.78220762,70453712.78220762,11
2025-10-30,Narrow Bull,102606962.78220762,70453712.78220762,11
2025-10-31,Narrow Bull,102404852.78220762,70453712.78220762,11
2025-11-03,Recovery,104212716.78220762,68947626.78220762,12
2025-11-04,Recovery,103586311.78220762,68947626.78220762,12
2025-11-05,Recovery,102561933.52311671,67242348.52311671,13
2025-11-06,Recovery,102043512.52311671,68660802.52311671,13
2025-11-07,Recovery,100992226.9140258,66290991.9140258,14
2025-11-10,Recovery,101771661.9140258,66290991.9140258,14
2025-11-11,Recovery,101876656.9140258,66290991.9140258,14
2025-11-12,Narrow Bull,102907036.9140258,66290991.9140258,14
2025-11-13,Narrow Bull,103360911.9140258,66290991.9140258,14
2025-11-14,Narrow Bull,102222541.9140258,66290991.9140258,14
2025-11-17,Narrow Bull,102780526.9140258,66290991.9140258,14
2025-11-18,Recovery,101971354.40775958,66262984.40775957,14
2025-11-19,Recovery,102018014.40775958,66262984.40775957,14
2025-11-20,Narrow Bull,102117564.40775958,66262984.40775957,14
2025-11-21,Recovery,101315124.40775958,66262984.40775957,14
2025-11-24,Recovery,100754342.11954528,66417942.11954528,14
2025-11-25,Recovery,100595722.11954528,66417942.11954528,14
2025-11-26,Recovery,101475712.11954528,66417942.11954528,14
2025-11-27,Recovery,101244822.11954528,66417942.11954528,14
2025-11-28,Recovery,100693002.11954528,66417942.11954528,14
2025-12-01,Recovery,100504402.11954528,66417942.11954528,14
2025-12-02,Narrow Bull,101406942.11954528,66417942.11954528,14
2025-12-03,Broad Bull,101740042.11954528,66417942.11954528,14
2025-12-04,Narrow Bull,101915542.11954528,66417942.11954528,14
2025-12-05,Broad Bull,102315432.11954528,66417942.11954528,14
2025-12-08,Broad Bull,102273042.11954528,66417942.11954528,14
2025-12-09,Broad Bull,102253072.11954528,66417942.11954528,14
2025-12-10,Narrow Bull,101954042.11954528,66417942.11954528,14
2025-12-11,Narrow Bull,102084302.11954528,66417942.11954528,14
2025-12-12,Narrow Bull,102147932.11954528,66417942.11954528,14
2025-12-15,Narrow Bull,101993422.11954528,66417942.11954528,14
2025-12-16,Recovery,101642066.59259722,64075841.592597224,15
2025-12-17,Narrow Bull,101874559.3744154,63371869.374415405,15
2025-12-18,Recovery,101388696.76077904,60993981.76077904,15
2025-12-19,Recovery,101749561.76077904,60993981.76077904,15
2025-12-22,Narrow Bull,101800819.86077905,63977304.86077904,14
2025-12-23,Narrow Bull,101119264.86077905,63977304.86077904,14
2025-12-24,Narrow Bull,100743284.86077905,63977304.86077904,14
2025-12-26,Recovery,100193835.36077905,62593520.36077904,15
2025-12-29,Recovery,100243210.36077905,62593520.36077904,15
2025-12-30,Recovery,100013383.29259722,64330373.29259722,15
2026-01-02,Recovery,99865428.29259722,64330373.29259722,15
2026-01-05,Recovery,100432529.71396086,64412069.713960856,15
2026-01-06,Recovery,100802479.71396086,64412069.713960856,15
2026-01-07,Recovery,100892662.5627271,65458382.562727086,15
2026-01-08,Recovery,100533996.38999982,65547536.38999982,15
2026-01-09,Recovery,100896373.38999982,65547536.38999982,15
2026-01-12,Recovery,101117857.38999982,65547536.38999982,15
2026-01-13,Recovery,101770121.38999982,65547536.38999982,15
2026-01-14,Narrow Bull,101957976.38999982,65547536.38999982,15
2026-01-15,Narrow Bull,102578048.38999982,65547536.38999982,15
2026-01-16,Narrow Bull,102944663.38999982,65547536.38999982,15
2026-01-19,Narrow Bull,103364811.38999982,65547536.38999982,15
2026-01-20,Narrow Bull,103729711.38999982,65547536.38999982,15
2026-01-21,Narrow Bull,104241814.38999982,65547536.38999982,15
2026-01-22,Narrow Bull,103670505.38999982,65547536.38999982,15
2026-01-23,Broad Bull,103775567.38999982,65547536.38999982,15
2026-01-26,Narrow Bull,103324299.38999982,65547536.38999982,15
2026-01-27,Narrow Bull,103178789.38999982,65547536.38999982,15
2026-01-28,Narrow Bull,103383789.38999982,65547536.38999982,15
2026-01-29,Narrow Bull,104057470.38999982,65547536.38999982,15
2026-01-30,Narrow Bull,103539520.38999982,65547536.38999982,15
2026-02-02,Narrow Bull,102320608.10038944,67294055.10038944,13
2026-02-03,Narrow Bull,104028732.10038944,67294055.10038944,13
2026-02-04,Broad Bull,105002659.10129853,68406465.10129853,12
2026-02-05,Narrow Bull,104772066.10129853,68406465.10129853,12
2026-02-06,Narrow Bull,103997986.75129853,67766035.75129853,12
2026-02-09,Narrow Bull,105002257.75129853,67766035.75129853,12
2026-02-10,Narrow Bull,105794653.75129853,67766035.75129853,12
2026-02-11,Broad Bull,106111257.75129853,67766035.75129853,12
2026-02-12,Broad Bull,107608529.75129853,67766035.75129853,12
2026-02-13,Broad Bull,107366827.75129853,67766035.75129853,12
2026-02-19,Broad Bull,107283475.75129853,67766035.75129853,12
2026-02-20,Broad Bull,107683303.75129853,67766035.75129853,12
2026-02-23,Broad Bull,108002685.75129853,67766035.75129853,12
2026-02-24,Broad Bull,108088379.75129853,67766035.75129853,12
2026-02-25,Broad Bull,109803041.75129853,67766035.75129853,12
2026-02-26,Broad Bull,108738165.75129853,67766035.75129853,12
2026-02-27,Narrow Bull,108380385.75129853,67766035.75129853,12
2026-03-03,Narrow Bull,106900848.60184398,69272008.60184398,11
2026-03-04,Bear,103244506.53298032,90770206.53298032,3
2026-03-05,Narrow Bull,103829856.63298033,64449276.63298033,8
2026-03-06,Recovery,103514574.13298033,62292044.13298033,9
2026-03-09,Bear,102771048.50843488,68951758.50843488,7
2026-03-10,Bear,102232558.50843488,68951758.50843488,7
2026-03-11,Recovery,102908603.03207125,67499363.03207125,11
2026-03-12,Narrow Bull,103530338.03207125,67499363.03207125,11
2026-03-13,Recovery,102768413.03207125,67499363.03207125,11
2026-03-16,Narrow Bull,102560908.03207125,67499363.03207125,11
2026-03-17,Narrow Bull,102979648.03207125,67499363.03207125,11
2026-03-18,Broad Bull,103810853.03207125,67499363.03207125,11
2026-03-19,Narrow Bull,102508688.03207125,73638058.03207125,11
2026-03-20,Narrow Bull,103536498.03207125,73638058.03207125,11
2026-03-23,Recovery,102547718.03207125,73638058.03207125,11
2026-03-24,Recovery,102958206.26388943,74408606.26388943,11
2026-03-25,Narrow Bull,103376581.26388943,74408606.26388943,11
2026-03-26,Recovery,103361386.26388943,74408606.26388943,11
2026-03-27,Recovery,103425306.26388943,74408606.26388943,11
2026-03-30,Recovery,103463566.26388943,74408606.26388943,11
2026-03-31,Bear,102763331.26388943,74408606.26388943,11
2026-04-01,Recovery,103915911.26388943,74408606.26388943,11
2026-04-02,Recovery,103139261.26388943,74408606.26388943,11
2026-04-03,Recovery,103638251.26388943,74408606.26388943,11
2026-04-06,Recovery,103454116.26388943,74408606.26388943,11
2026-04-07,Recovery,103143956.26388943,74408606.26388943,11
2026-04-08,Recovery,103988356.26388943,74408606.26388943,11
2026-04-09,Narrow Bull,104359156.26388943,74408606.26388943,11
2026-04-10,Narrow Bull,104678046.26388943,74408606.26388943,11
2026-04-13,Narrow Bull,104238286.26388943,74408606.26388943,11
2026-04-14,Broad Bull,104374366.26388943,74408606.26388943,11
2026-04-15,Broad Bull,104627946.26388943,74408606.26388943,11
2026-04-16,Broad Bull,105065846.26388943,74408606.26388943,11
2026-04-17,Broad Bull,104968076.26388943,74408606.26388943,11
2026-04-20,Broad Bull,105199976.26388943,74408606.26388943,11
2026-04-21,Broad Bull,105329836.26388943,74408606.26388943,11
2026-04-22,Broad Bull,107035486.26388943,74408606.26388943,11
2026-04-23,Broad Bull,107624406.26388943,74408606.26388943,11
2026-04-24,Broad Bull,108450276.26388943,74408606.26388943,11
2026-04-27,Broad Bull,108173006.26388943,74408606.26388943,11
2026-04-28,Broad Bull,108967406.26388943,74408606.26388943,11
2026-04-29,Narrow Bull,109588476.26388943,74408606.26388943,11
2026-04-30,Narrow Bull,109176000.46908423,74891850.46908423,11
2026-05-04,Narrow Bull,109551327.46908423,74891850.46908423,11
2026-05-06,Narrow Bull,109406403.46908423,74891850.46908423,11
2026-05-07,Narrow Bull,109617113.46908423,74891850.46908423,11
2026-05-08,Narrow Bull,109134997.46908423,74891850.46908423,11
2026-05-11,Recovery,109351740.46908423,74891850.46908423,11
2026-05-12,Recovery,109233420.23726605,74400490.23726605,11
2026-05-13,Recovery,109850327.63726605,74203777.63726605,12
2026-05-14,Recovery,110751407.63726605,74203777.63726605,12
2026-05-15,Recovery,109288617.05674659,74096407.05674659,13
2026-05-18,Recovery,108357269.29567516,54313209.295675166,14
2026-05-19,Recovery,112869124.01255828,56032744.01255828,14
2026-05-20,Recovery,108696526.03853232,55595536.03853231,14
2026-05-21,Recovery,111994956.03853232,55595536.03853231,14
2026-05-22,Recovery,112571296.03853232,55595536.03853231,14
2026-05-26,Recovery,113836836.03853232,55595536.03853231,14
2026-05-27,Recovery,112266483.62307777,73125973.62307777,14
2026-05-28,Recovery,113378915.6494414,74058230.6494414,14
